dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_CTG_NSPbin,lgo,base,89,92,"sqrt(div(sqrt(id(NSP)), sqrt(id(idF(NSP)))))",9,5,44,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,93,"sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(NSP)))))",10,5,49,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,94,"sqrt(div(sqrt(id(idF(NSP))), add(log(one), sqrt(id(idF(idF(NSP)))))))",14,7,69,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,95,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(NSP))))",12,6,59,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,96,"sqrt(div(add(log(one), sqrt(id(idF(idF(NSP))))), sqrt(id(idF(idF(idF(NSP)))))))",16,7,79,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,97,"sqrt(div(add(log(one), sqrt(id(NSP))), sqrt(id(NSP))))",11,5,54,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,98,"sqrt(div(add(log(one), sqrt(id(idF(idF(idF(NSP)))))), sqrt(id(idF(NSP)))))",15,8,74,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,99,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(idF(idF(idF(NSP)))))))",15,7,74,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,100,"lgo_thre(div(id(idF(NSP)), zero), 4.169328327701092, 0.2359098727443642)",8,4,72,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,101,"lgo_thre(div(id(idF(NSP)), zero), 0.827036401845733, 1.066593229287006)",8,4,71,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,102,"lgo_thre(div(id(idF(NSP)), zero), 4.169328327701092, as_thr(one))",9,4,65,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,103,"lgo_thre(div(id(idF(NSP)), zero), as_pos(zero), as_thr(one))",10,4,60,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,104,"lgo_thre(div(id(idF(NSP)), zero), 0.827036401845733, as_thr(mul(id(MinHist), add(one, one))))",14,4,93,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,105,"lgo_thre(div(id(idF(NSP)), pow(zero, one)), 4.169328327701092, as_thr(one))",11,4,75,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,106,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), as_pos(zero), 0.2359098727443642)",14,5,92,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,107,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), as_pos(zero), as_thr(one))",15,5,85,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,108,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), 5.825518985036888, as_thr(sqrt(0.3666963869693103)))",15,5,111,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,1,109,"lgo_thre(div(id(idF(idF(NSP))), sqrt(log(sub(one, one)))), as_pos(zero), as_thr(sqrt(0.3666963869693103)))",16,5,106,1,0,0,0,0,0
UCI_CTG_NSPbin,lgo,lgo_hard,13,110,"lgo_thre(div(id(idF(NSP)), zero), 5.22000497822014, 0.973069209790147)",8,4,70,1,0,0,0,0,0
